"","date","dc","wday","month","year","week","summer"
"1428",2019-11-28,1,"Thu","11",2019,"48","winter"
"1429",2019-11-29,0,"Fri","11",2019,"48","winter"
"1430",2019-11-30,0,"Sat","11",2019,"48","winter"
"1431",2019-12-01,0,"Sun","12",2019,"48","winter"
"1432",2019-12-02,0,"Mon","12",2019,"48","winter"
"1433",2019-12-03,0,"Tue","12",2019,"49","winter"
"1434",2019-12-04,0,"Wed","12",2019,"49","winter"
"1435",2019-12-05,2,"Thu","12",2019,"49","winter"
"1436",2019-12-06,0,"Fri","12",2019,"49","winter"
"1437",2019-12-07,0,"Sat","12",2019,"49","winter"
"1438",2019-12-08,0,"Sun","12",2019,"49","winter"
"1439",2019-12-09,4,"Mon","12",2019,"49","winter"
"1440",2019-12-10,0,"Tue","12",2019,"50","winter"
"1441",2019-12-11,0,"Wed","12",2019,"50","winter"
"1442",2019-12-12,0,"Thu","12",2019,"50","winter"
"1443",2019-12-13,1,"Fri","12",2019,"50","winter"
"1444",2019-12-14,0,"Sat","12",2019,"50","winter"
"1445",2019-12-15,0,"Sun","12",2019,"50","winter"
"1446",2019-12-16,0,"Mon","12",2019,"50","winter"
"1447",2019-12-17,0,"Tue","12",2019,"51","winter"
"1448",2019-12-18,0,"Wed","12",2019,"51","winter"
"1449",2019-12-19,1,"Thu","12",2019,"51","winter"
"1450",2019-12-20,1,"Fri","12",2019,"51","winter"
"1451",2019-12-21,0,"Sat","12",2019,"51","winter"
"1452",2019-12-22,0,"Sun","12",2019,"51","winter"
"1453",2019-12-23,1,"Mon","12",2019,"51","winter"
"1454",2019-12-24,0,"Tue","12",2019,"52","winter"
"1455",2019-12-25,0,"Wed","12",2019,"52","winter"
"1456",2019-12-26,1,"Thu","12",2019,"52","winter"
"1457",2019-12-27,0,"Fri","12",2019,"52","winter"
"1458",2019-12-28,0,"Sat","12",2019,"52","winter"
"1459",2019-12-29,0,"Sun","12",2019,"52","winter"
"1460",2019-12-30,1,"Mon","12",2019,"52","winter"
"1461",2019-12-31,2,"Tue","12",2019,"53","winter"
"1462",2020-01-01,0,"Wed","1",2020,"1","winter"
"1463",2020-01-02,0,"Thu","1",2020,"1","winter"
"1464",2020-01-03,1,"Fri","1",2020,"1","winter"
"1465",2020-01-04,0,"Sat","1",2020,"1","winter"
"1466",2020-01-05,0,"Sun","1",2020,"1","winter"
"1467",2020-01-06,1,"Mon","1",2020,"1","winter"
"1468",2020-01-07,0,"Tue","1",2020,"1","winter"
"1469",2020-01-08,1,"Wed","1",2020,"2","winter"
"1470",2020-01-09,0,"Thu","1",2020,"2","winter"
"1471",2020-01-10,1,"Fri","1",2020,"2","winter"
"1472",2020-01-11,0,"Sat","1",2020,"2","winter"
"1473",2020-01-12,0,"Sun","1",2020,"2","winter"
"1474",2020-01-13,0,"Mon","1",2020,"2","winter"
"1475",2020-01-14,0,"Tue","1",2020,"2","winter"
"1476",2020-01-15,2,"Wed","1",2020,"3","winter"
"1477",2020-01-16,0,"Thu","1",2020,"3","winter"
"1478",2020-01-17,0,"Fri","1",2020,"3","winter"
"1479",2020-01-18,0,"Sat","1",2020,"3","winter"
"1480",2020-01-19,0,"Sun","1",2020,"3","winter"
"1481",2020-01-20,2,"Mon","1",2020,"3","winter"
"1482",2020-01-21,0,"Tue","1",2020,"3","winter"
"1483",2020-01-22,0,"Wed","1",2020,"4","winter"
"1484",2020-01-23,1,"Thu","1",2020,"4","winter"
"1485",2020-01-24,0,"Fri","1",2020,"4","winter"
"1486",2020-01-25,0,"Sat","1",2020,"4","winter"
"1487",2020-01-26,0,"Sun","1",2020,"4","winter"
"1488",2020-01-27,2,"Mon","1",2020,"4","winter"
"1489",2020-01-28,1,"Tue","1",2020,"4","winter"
"1490",2020-01-29,0,"Wed","1",2020,"5","winter"
"1491",2020-01-30,0,"Thu","1",2020,"5","winter"
"1492",2020-01-31,1,"Fri","1",2020,"5","winter"
"1493",2020-02-01,0,"Sat","2",2020,"5","winter"
"1494",2020-02-02,1,"Sun","2",2020,"5","winter"
"1495",2020-02-03,2,"Mon","2",2020,"5","winter"
"1496",2020-02-04,0,"Tue","2",2020,"5","winter"
"1497",2020-02-05,1,"Wed","2",2020,"6","winter"
"1498",2020-02-06,0,"Thu","2",2020,"6","winter"
"1499",2020-02-07,0,"Fri","2",2020,"6","winter"
"1500",2020-02-08,0,"Sat","2",2020,"6","winter"
"1501",2020-02-09,0,"Sun","2",2020,"6","winter"
"1502",2020-02-10,0,"Mon","2",2020,"6","winter"
"1503",2020-02-11,2,"Tue","2",2020,"6","winter"
"1504",2020-02-12,0,"Wed","2",2020,"7","winter"
"1505",2020-02-13,0,"Thu","2",2020,"7","winter"
"1506",2020-02-14,1,"Fri","2",2020,"7","winter"
"1507",2020-02-15,0,"Sat","2",2020,"7","winter"
"1508",2020-02-16,0,"Sun","2",2020,"7","winter"
"1509",2020-02-17,0,"Mon","2",2020,"7","winter"
"1510",2020-02-18,2,"Tue","2",2020,"7","winter"
"1511",2020-02-19,1,"Wed","2",2020,"8","winter"
"1512",2020-02-20,0,"Thu","2",2020,"8","winter"
"1513",2020-02-21,2,"Fri","2",2020,"8","winter"
"1514",2020-02-22,1,"Sat","2",2020,"8","winter"
"1515",2020-02-23,0,"Sun","2",2020,"8","winter"
"1516",2020-02-24,0,"Mon","2",2020,"8","winter"
"1517",2020-02-25,0,"Tue","2",2020,"8","winter"
"1518",2020-02-26,1,"Wed","2",2020,"9","winter"
"1519",2020-02-27,0,"Thu","2",2020,"9","winter"
"1520",2020-02-28,0,"Fri","2",2020,"9","winter"
"1521",2020-02-29,1,"Sat","2",2020,"9","winter"
"1522",2020-03-01,0,"Sun","3",2020,"9","winter"
"1523",2020-03-02,2,"Mon","3",2020,"9","winter"
"1524",2020-03-03,0,"Tue","3",2020,"9","winter"
"1525",2020-03-04,0,"Wed","3",2020,"10","winter"
"1526",2020-03-05,0,"Thu","3",2020,"10","winter"
"1527",2020-03-06,0,"Fri","3",2020,"10","winter"
"1528",2020-03-07,0,"Sat","3",2020,"10","winter"
"1529",2020-03-08,0,"Sun","3",2020,"10","winter"
"1530",2020-03-09,1,"Mon","3",2020,"10","winter"
"1531",2020-03-10,1,"Tue","3",2020,"10","winter"
"1532",2020-03-11,1,"Wed","3",2020,"11","winter"
"1533",2020-03-12,1,"Thu","3",2020,"11","winter"
"1534",2020-03-13,2,"Fri","3",2020,"11","winter"
"1535",2020-03-14,0,"Sat","3",2020,"11","winter"
"1536",2020-03-15,0,"Sun","3",2020,"11","winter"
"1537",2020-03-16,2,"Mon","3",2020,"11","winter"
"1538",2020-03-17,0,"Tue","3",2020,"11","winter"
"1539",2020-03-18,0,"Wed","3",2020,"12","winter"
"1540",2020-03-19,0,"Thu","3",2020,"12","winter"
"1541",2020-03-20,2,"Fri","3",2020,"12","winter"
"1542",2020-03-21,0,"Sat","3",2020,"12","winter"
"1543",2020-03-22,0,"Sun","3",2020,"12","winter"
"1544",2020-03-23,1,"Mon","3",2020,"12","winter"
"1545",2020-03-24,0,"Tue","3",2020,"12","winter"
"1546",2020-03-25,1,"Wed","3",2020,"13","winter"
"1547",2020-03-26,0,"Thu","3",2020,"13","winter"
"1548",2020-03-27,1,"Fri","3",2020,"13","winter"
"1549",2020-03-28,0,"Sat","3",2020,"13","winter"
"1550",2020-03-29,0,"Sun","3",2020,"13","winter"
"1551",2020-03-30,0,"Mon","3",2020,"13","winter"
"1552",2020-03-31,1,"Tue","3",2020,"13","winter"
"1553",2020-04-01,1,"Wed","4",2020,"14","winter"
"1554",2020-04-02,0,"Thu","4",2020,"14","winter"
"1555",2020-04-03,0,"Fri","4",2020,"14","winter"
"1556",2020-04-04,0,"Sat","4",2020,"14","winter"
"1557",2020-04-05,0,"Sun","4",2020,"14","winter"
"1558",2020-04-06,1,"Mon","4",2020,"14","winter"
"1559",2020-04-07,0,"Tue","4",2020,"14","winter"
"1560",2020-04-08,0,"Wed","4",2020,"15","winter"
"1561",2020-04-09,1,"Thu","4",2020,"15","winter"
"1562",2020-04-10,1,"Fri","4",2020,"15","winter"
"1563",2020-04-11,0,"Sat","4",2020,"15","winter"
"1564",2020-04-12,0,"Sun","4",2020,"15","winter"
"1565",2020-04-13,0,"Mon","4",2020,"15","winter"
"1566",2020-04-14,0,"Tue","4",2020,"15","winter"
"1567",2020-04-15,1,"Wed","4",2020,"16","winter"
"1568",2020-04-16,1,"Thu","4",2020,"16","winter"
"1569",2020-04-17,0,"Fri","4",2020,"16","winter"
"1570",2020-04-18,0,"Sat","4",2020,"16","winter"
"1571",2020-04-19,0,"Sun","4",2020,"16","winter"
"1572",2020-04-20,0,"Mon","4",2020,"16","winter"
"1573",2020-04-21,1,"Tue","4",2020,"16","winter"
"1574",2020-04-22,0,"Wed","4",2020,"17","winter"
"1575",2020-04-23,0,"Thu","4",2020,"17","winter"
"1576",2020-04-24,0,"Fri","4",2020,"17","winter"
"1577",2020-04-25,0,"Sat","4",2020,"17","winter"
"1578",2020-04-26,1,"Sun","4",2020,"17","winter"
"1579",2020-04-27,0,"Mon","4",2020,"17","winter"
"1580",2020-04-28,1,"Tue","4",2020,"17","winter"
"1581",2020-04-29,0,"Wed","4",2020,"18","winter"
"1582",2020-04-30,0,"Thu","4",2020,"18","winter"
"1583",2020-05-01,0,"Fri","5",2020,"18","winter"
"1584",2020-05-02,0,"Sat","5",2020,"18","winter"
"1585",2020-05-03,0,"Sun","5",2020,"18","winter"
"1586",2020-05-04,0,"Mon","5",2020,"18","winter"
"1587",2020-05-05,0,"Tue","5",2020,"18","winter"
"1588",2020-05-06,0,"Wed","5",2020,"19","winter"
"1589",2020-05-07,0,"Thu","5",2020,"19","winter"
"1590",2020-05-08,0,"Fri","5",2020,"19","winter"
"1591",2020-05-09,0,"Sat","5",2020,"19","winter"
"1592",2020-05-10,0,"Sun","5",2020,"19","winter"
"1593",2020-05-11,0,"Mon","5",2020,"19","winter"
"1594",2020-05-12,0,"Tue","5",2020,"19","winter"
"1595",2020-05-13,0,"Wed","5",2020,"20","winter"
"1596",2020-05-14,1,"Thu","5",2020,"20","winter"
"1597",2020-05-15,0,"Fri","5",2020,"20","winter"
"1598",2020-05-16,1,"Sat","5",2020,"20","winter"
"1599",2020-05-17,0,"Sun","5",2020,"20","winter"
"1600",2020-05-18,0,"Mon","5",2020,"20","winter"
"1601",2020-05-19,0,"Tue","5",2020,"20","winter"
"1602",2020-05-20,0,"Wed","5",2020,"21","winter"
"1603",2020-05-21,0,"Thu","5",2020,"21","winter"
"1604",2020-05-22,0,"Fri","5",2020,"21","winter"
"1605",2020-05-23,2,"Sat","5",2020,"21","winter"
"1606",2020-05-24,0,"Sun","5",2020,"21","winter"
"1607",2020-05-25,0,"Mon","5",2020,"21","winter"
"1608",2020-05-26,1,"Tue","5",2020,"21","winter"
"1609",2020-05-27,1,"Wed","5",2020,"22","winter"
"1610",2020-05-28,0,"Thu","5",2020,"22","winter"
"1611",2020-05-29,1,"Fri","5",2020,"22","winter"
"1612",2020-05-30,0,"Sat","5",2020,"22","winter"
"1613",2020-05-31,0,"Sun","5",2020,"22","winter"
"1614",2020-06-01,2,"Mon","6",2020,"22","summer"
"1615",2020-06-02,0,"Tue","6",2020,"22","summer"
"1616",2020-06-03,0,"Wed","6",2020,"23","summer"
"1617",2020-06-04,0,"Thu","6",2020,"23","summer"
"1618",2020-06-05,1,"Fri","6",2020,"23","summer"
"1619",2020-06-06,0,"Sat","6",2020,"23","summer"
"1620",2020-06-07,0,"Sun","6",2020,"23","summer"
"1621",2020-06-08,1,"Mon","6",2020,"23","summer"
"1622",2020-06-09,1,"Tue","6",2020,"23","summer"
"1623",2020-06-10,1,"Wed","6",2020,"24","summer"
"1624",2020-06-11,2,"Thu","6",2020,"24","summer"
"1625",2020-06-12,0,"Fri","6",2020,"24","summer"
"1626",2020-06-13,1,"Sat","6",2020,"24","summer"
"1627",2020-06-14,0,"Sun","6",2020,"24","summer"
"1628",2020-06-15,4,"Mon","6",2020,"24","summer"
"1629",2020-06-16,1,"Tue","6",2020,"24","summer"
"1630",2020-06-17,0,"Wed","6",2020,"25","summer"
"1631",2020-06-18,1,"Thu","6",2020,"25","summer"
"1632",2020-06-19,2,"Fri","6",2020,"25","summer"
"1633",2020-06-20,0,"Sat","6",2020,"25","summer"
"1634",2020-06-21,1,"Sun","6",2020,"25","summer"
"1635",2020-06-22,0,"Mon","6",2020,"25","summer"
"1636",2020-06-23,0,"Tue","6",2020,"25","summer"
"1637",2020-06-24,0,"Wed","6",2020,"26","summer"
"1638",2020-06-25,1,"Thu","6",2020,"26","summer"
"1639",2020-06-26,1,"Fri","6",2020,"26","summer"
"1640",2020-06-27,0,"Sat","6",2020,"26","summer"
"1641",2020-06-28,0,"Sun","6",2020,"26","summer"
"1642",2020-06-29,0,"Mon","6",2020,"26","summer"
"1643",2020-06-30,2,"Tue","6",2020,"26","summer"
"1644",2020-07-01,0,"Wed","7",2020,"27","summer"
"1645",2020-07-02,0,"Thu","7",2020,"27","summer"
"1646",2020-07-03,0,"Fri","7",2020,"27","summer"
"1647",2020-07-04,1,"Sat","7",2020,"27","summer"
"1648",2020-07-05,1,"Sun","7",2020,"27","summer"
"1649",2020-07-06,2,"Mon","7",2020,"27","summer"
"1650",2020-07-07,0,"Tue","7",2020,"27","summer"
"1651",2020-07-08,1,"Wed","7",2020,"28","summer"
"1652",2020-07-09,0,"Thu","7",2020,"28","summer"
"1653",2020-07-10,1,"Fri","7",2020,"28","summer"
"1654",2020-07-11,2,"Sat","7",2020,"28","summer"
"1655",2020-07-12,1,"Sun","7",2020,"28","summer"
"1656",2020-07-13,1,"Mon","7",2020,"28","summer"
"1657",2020-07-14,1,"Tue","7",2020,"28","summer"
"1658",2020-07-15,0,"Wed","7",2020,"29","summer"
"1659",2020-07-16,0,"Thu","7",2020,"29","summer"
"1660",2020-07-17,2,"Fri","7",2020,"29","summer"
"1661",2020-07-18,0,"Sat","7",2020,"29","summer"
"1662",2020-07-19,0,"Sun","7",2020,"29","summer"
"1663",2020-07-20,0,"Mon","7",2020,"29","summer"
"1664",2020-07-21,1,"Tue","7",2020,"29","summer"
"1665",2020-07-22,1,"Wed","7",2020,"30","summer"
"1666",2020-07-23,0,"Thu","7",2020,"30","summer"
"1667",2020-07-24,0,"Fri","7",2020,"30","summer"
"1668",2020-07-25,0,"Sat","7",2020,"30","summer"
"1669",2020-07-26,0,"Sun","7",2020,"30","summer"
"1670",2020-07-27,3,"Mon","7",2020,"30","summer"
"1671",2020-07-28,0,"Tue","7",2020,"30","summer"
"1672",2020-07-29,1,"Wed","7",2020,"31","summer"
"1673",2020-07-30,1,"Thu","7",2020,"31","summer"
"1674",2020-07-31,1,"Fri","7",2020,"31","summer"
"1675",2020-08-01,0,"Sat","8",2020,"31","summer"
"1676",2020-08-02,2,"Sun","8",2020,"31","summer"
"1677",2020-08-03,1,"Mon","8",2020,"31","summer"
"1678",2020-08-04,0,"Tue","8",2020,"31","summer"
"1679",2020-08-05,0,"Wed","8",2020,"32","summer"
"1680",2020-08-06,0,"Thu","8",2020,"32","summer"
"1681",2020-08-07,2,"Fri","8",2020,"32","summer"
"1682",2020-08-08,0,"Sat","8",2020,"32","summer"
"1683",2020-08-09,0,"Sun","8",2020,"32","summer"
"1684",2020-08-10,1,"Mon","8",2020,"32","summer"
"1685",2020-08-11,1,"Tue","8",2020,"32","summer"
"1686",2020-08-12,0,"Wed","8",2020,"33","summer"
"1687",2020-08-13,0,"Thu","8",2020,"33","summer"
"1688",2020-08-14,0,"Fri","8",2020,"33","summer"
"1689",2020-08-15,0,"Sat","8",2020,"33","summer"
"1690",2020-08-16,0,"Sun","8",2020,"33","summer"
"1691",2020-08-17,0,"Mon","8",2020,"33","summer"
"1692",2020-08-18,0,"Tue","8",2020,"33","summer"
"1693",2020-08-19,0,"Wed","8",2020,"34","summer"
"1694",2020-08-20,0,"Thu","8",2020,"34","summer"
"1695",2020-08-21,0,"Fri","8",2020,"34","summer"
"1696",2020-08-22,0,"Sat","8",2020,"34","summer"
"1697",2020-08-23,0,"Sun","8",2020,"34","summer"
"1698",2020-08-24,3,"Mon","8",2020,"34","summer"
"1699",2020-08-25,0,"Tue","8",2020,"34","summer"
"1700",2020-08-26,1,"Wed","8",2020,"35","summer"
"1701",2020-08-27,0,"Thu","8",2020,"35","summer"
"1702",2020-08-28,3,"Fri","8",2020,"35","summer"
"1703",2020-08-29,1,"Sat","8",2020,"35","summer"
"1704",2020-08-30,0,"Sun","8",2020,"35","summer"
"1705",2020-08-31,3,"Mon","8",2020,"35","summer"
"1706",2020-09-01,1,"Tue","9",2020,"35","winter"
"1707",2020-09-02,3,"Wed","9",2020,"36","winter"
"1708",2020-09-03,1,"Thu","9",2020,"36","winter"
"1709",2020-09-04,1,"Fri","9",2020,"36","winter"
"1710",2020-09-05,0,"Sat","9",2020,"36","winter"
"1711",2020-09-06,0,"Sun","9",2020,"36","winter"
"1712",2020-09-07,0,"Mon","9",2020,"36","winter"
"1713",2020-09-08,1,"Tue","9",2020,"36","winter"
"1714",2020-09-09,0,"Wed","9",2020,"37","winter"
"1715",2020-09-10,0,"Thu","9",2020,"37","winter"
"1716",2020-09-11,3,"Fri","9",2020,"37","winter"
"1717",2020-09-12,1,"Sat","9",2020,"37","winter"
"1718",2020-09-13,0,"Sun","9",2020,"37","winter"
"1719",2020-09-14,1,"Mon","9",2020,"37","winter"
"1720",2020-09-15,1,"Tue","9",2020,"37","winter"
"1721",2020-09-16,0,"Wed","9",2020,"38","winter"
"1722",2020-09-17,1,"Thu","9",2020,"38","winter"
"1723",2020-09-18,5,"Fri","9",2020,"38","winter"
"1724",2020-09-19,0,"Sat","9",2020,"38","winter"
"1725",2020-09-20,0,"Sun","9",2020,"38","winter"
"1726",2020-09-21,2,"Mon","9",2020,"38","winter"
"1727",2020-09-22,1,"Tue","9",2020,"38","winter"
"1728",2020-09-23,0,"Wed","9",2020,"39","winter"
"1729",2020-09-24,1,"Thu","9",2020,"39","winter"
"1730",2020-09-25,1,"Fri","9",2020,"39","winter"
"1731",2020-09-26,1,"Sat","9",2020,"39","winter"
"1732",2020-09-27,0,"Sun","9",2020,"39","winter"
"1733",2020-09-28,2,"Mon","9",2020,"39","winter"
"1734",2020-09-29,0,"Tue","9",2020,"39","winter"
"1735",2020-09-30,1,"Wed","9",2020,"40","winter"
"1736",2020-10-01,0,"Thu","10",2020,"40","winter"
"1737",2020-10-02,1,"Fri","10",2020,"40","winter"
"1738",2020-10-03,1,"Sat","10",2020,"40","winter"
"1739",2020-10-04,2,"Sun","10",2020,"40","winter"
"1740",2020-10-05,0,"Mon","10",2020,"40","winter"
"1741",2020-10-06,1,"Tue","10",2020,"40","winter"
"1742",2020-10-07,1,"Wed","10",2020,"41","winter"
"1743",2020-10-08,1,"Thu","10",2020,"41","winter"
"1744",2020-10-09,1,"Fri","10",2020,"41","winter"
"1745",2020-10-10,0,"Sat","10",2020,"41","winter"
"1746",2020-10-11,0,"Sun","10",2020,"41","winter"
"1747",2020-10-12,2,"Mon","10",2020,"41","winter"
"1748",2020-10-13,0,"Tue","10",2020,"41","winter"
"1749",2020-10-14,0,"Wed","10",2020,"42","winter"
"1750",2020-10-15,1,"Thu","10",2020,"42","winter"
"1751",2020-10-16,2,"Fri","10",2020,"42","winter"
"1752",2020-10-17,0,"Sat","10",2020,"42","winter"
"1753",2020-10-18,0,"Sun","10",2020,"42","winter"
"1754",2020-10-19,1,"Mon","10",2020,"42","winter"
"1755",2020-10-20,1,"Tue","10",2020,"42","winter"
"1756",2020-10-21,0,"Wed","10",2020,"43","winter"
"1757",2020-10-22,2,"Thu","10",2020,"43","winter"
"1758",2020-10-23,3,"Fri","10",2020,"43","winter"
"1759",2020-10-24,0,"Sat","10",2020,"43","winter"
"1760",2020-10-25,0,"Sun","10",2020,"43","winter"
"1761",2020-10-26,1,"Mon","10",2020,"43","winter"
"1762",2020-10-27,0,"Tue","10",2020,"43","winter"
"1763",2020-10-28,0,"Wed","10",2020,"44","winter"
"1764",2020-10-29,1,"Thu","10",2020,"44","winter"
"1765",2020-10-30,0,"Fri","10",2020,"44","winter"
"1766",2020-10-31,0,"Sat","10",2020,"44","winter"
"1767",2020-11-01,0,"Sun","11",2020,"44","winter"
"1768",2020-11-02,2,"Mon","11",2020,"44","winter"
"1769",2020-11-03,1,"Tue","11",2020,"44","winter"
"1770",2020-11-04,0,"Wed","11",2020,"45","winter"
"1771",2020-11-05,0,"Thu","11",2020,"45","winter"
"1772",2020-11-06,0,"Fri","11",2020,"45","winter"
"1773",2020-11-07,1,"Sat","11",2020,"45","winter"
"1774",2020-11-08,0,"Sun","11",2020,"45","winter"
"1775",2020-11-09,1,"Mon","11",2020,"45","winter"
"1776",2020-11-10,0,"Tue","11",2020,"45","winter"
"1777",2020-11-11,0,"Wed","11",2020,"46","winter"
"1778",2020-11-12,0,"Thu","11",2020,"46","winter"
"1779",2020-11-13,0,"Fri","11",2020,"46","winter"
"1780",2020-11-14,0,"Sat","11",2020,"46","winter"
"1781",2020-11-15,0,"Sun","11",2020,"46","winter"
"1782",2020-11-16,0,"Mon","11",2020,"46","winter"
"1783",2020-11-17,0,"Tue","11",2020,"46","winter"
"1784",2020-11-18,0,"Wed","11",2020,"47","winter"
"1785",2020-11-19,0,"Thu","11",2020,"47","winter"
"1786",2020-11-20,1,"Fri","11",2020,"47","winter"
"1787",2020-11-21,0,"Sat","11",2020,"47","winter"
"1788",2020-11-22,0,"Sun","11",2020,"47","winter"
"1789",2020-11-23,0,"Mon","11",2020,"47","winter"
"1790",2020-11-24,0,"Tue","11",2020,"47","winter"
"1791",2020-11-25,1,"Wed","11",2020,"48","winter"
"1792",2020-11-26,0,"Thu","11",2020,"48","winter"
"1793",2020-11-27,2,"Fri","11",2020,"48","winter"
"1794",2020-11-28,0,"Sat","11",2020,"48","winter"
"1795",2020-11-29,0,"Sun","11",2020,"48","winter"
"1796",2020-11-30,2,"Mon","11",2020,"48","winter"
"1797",2020-12-01,0,"Tue","12",2020,"48","winter"
"1798",2020-12-02,0,"Wed","12",2020,"49","winter"
"1799",2020-12-03,0,"Thu","12",2020,"49","winter"
"1800",2020-12-04,0,"Fri","12",2020,"49","winter"
"1801",2020-12-05,1,"Sat","12",2020,"49","winter"
"1802",2020-12-06,1,"Sun","12",2020,"49","winter"
"1803",2020-12-07,0,"Mon","12",2020,"49","winter"
"1804",2020-12-08,0,"Tue","12",2020,"49","winter"
"1805",2020-12-09,0,"Wed","12",2020,"50","winter"
"1806",2020-12-10,0,"Thu","12",2020,"50","winter"
"1807",2020-12-11,1,"Fri","12",2020,"50","winter"
"1808",2020-12-12,0,"Sat","12",2020,"50","winter"
"1809",2020-12-13,0,"Sun","12",2020,"50","winter"
"1810",2020-12-14,1,"Mon","12",2020,"50","winter"
"1811",2020-12-15,1,"Tue","12",2020,"50","winter"
"1812",2020-12-16,2,"Wed","12",2020,"51","winter"
"1813",2020-12-17,0,"Thu","12",2020,"51","winter"
"1814",2020-12-18,1,"Fri","12",2020,"51","winter"
"1815",2020-12-19,0,"Sat","12",2020,"51","winter"
"1816",2020-12-20,0,"Sun","12",2020,"51","winter"
"1817",2020-12-21,0,"Mon","12",2020,"51","winter"
"1818",2020-12-22,0,"Tue","12",2020,"51","winter"
"1819",2020-12-23,0,"Wed","12",2020,"52","winter"
"1820",2020-12-24,0,"Thu","12",2020,"52","winter"
"1821",2020-12-25,2,"Fri","12",2020,"52","winter"
"1822",2020-12-26,0,"Sat","12",2020,"52","winter"
"1823",2020-12-27,0,"Sun","12",2020,"52","winter"
"1824",2020-12-28,1,"Mon","12",2020,"52","winter"
"1825",2020-12-29,2,"Tue","12",2020,"52","winter"
"1826",2020-12-30,0,"Wed","12",2020,"53","winter"
"1827",2020-12-31,0,"Thu","12",2020,"53","winter"
"1828",2021-01-01,0,"Fri","1",2021,"1","winter"
"1829",2021-01-02,1,"Sat","1",2021,"1","winter"
"1830",2021-01-03,0,"Sun","1",2021,"1","winter"
"1831",2021-01-04,0,"Mon","1",2021,"1","winter"
"1832",2021-01-05,0,"Tue","1",2021,"1","winter"
"1833",2021-01-06,0,"Wed","1",2021,"1","winter"
"1834",2021-01-07,0,"Thu","1",2021,"1","winter"
"1835",2021-01-08,1,"Fri","1",2021,"2","winter"
"1836",2021-01-09,0,"Sat","1",2021,"2","winter"
"1837",2021-01-10,0,"Sun","1",2021,"2","winter"
"1838",2021-01-11,0,"Mon","1",2021,"2","winter"
"1839",2021-01-12,0,"Tue","1",2021,"2","winter"
"1840",2021-01-13,0,"Wed","1",2021,"2","winter"
"1841",2021-01-14,0,"Thu","1",2021,"2","winter"
"1842",2021-01-15,3,"Fri","1",2021,"3","winter"
"1843",2021-01-16,0,"Sat","1",2021,"3","winter"
"1844",2021-01-17,0,"Sun","1",2021,"3","winter"
"1845",2021-01-18,1,"Mon","1",2021,"3","winter"
"1846",2021-01-19,0,"Tue","1",2021,"3","winter"
"1847",2021-01-20,1,"Wed","1",2021,"3","winter"
"1848",2021-01-21,1,"Thu","1",2021,"3","winter"
"1849",2021-01-22,0,"Fri","1",2021,"4","winter"
"1850",2021-01-23,0,"Sat","1",2021,"4","winter"
"1851",2021-01-24,0,"Sun","1",2021,"4","winter"
"1852",2021-01-25,1,"Mon","1",2021,"4","winter"
"1853",2021-01-26,0,"Tue","1",2021,"4","winter"
"1854",2021-01-27,1,"Wed","1",2021,"4","winter"
"1855",2021-01-28,0,"Thu","1",2021,"4","winter"
"1856",2021-01-29,1,"Fri","1",2021,"5","winter"
"1857",2021-01-30,0,"Sat","1",2021,"5","winter"
"1858",2021-01-31,0,"Sun","1",2021,"5","winter"
"1859",2021-02-01,3,"Mon","2",2021,"5","winter"
"1860",2021-02-02,0,"Tue","2",2021,"5","winter"
"1861",2021-02-03,1,"Wed","2",2021,"5","winter"
"1862",2021-02-04,1,"Thu","2",2021,"5","winter"
"1863",2021-02-05,0,"Fri","2",2021,"6","winter"
"1864",2021-02-06,0,"Sat","2",2021,"6","winter"
"1865",2021-02-07,0,"Sun","2",2021,"6","winter"
"1866",2021-02-08,0,"Mon","2",2021,"6","winter"
"1867",2021-02-09,0,"Tue","2",2021,"6","winter"
"1868",2021-02-10,0,"Wed","2",2021,"6","winter"
"1869",2021-02-11,0,"Thu","2",2021,"6","winter"
"1870",2021-02-12,1,"Fri","2",2021,"7","winter"
"1871",2021-02-13,0,"Sat","2",2021,"7","winter"
"1872",2021-02-14,0,"Sun","2",2021,"7","winter"
"1873",2021-02-15,0,"Mon","2",2021,"7","winter"
"1874",2021-02-16,0,"Tue","2",2021,"7","winter"
"1875",2021-02-17,0,"Wed","2",2021,"7","winter"
"1876",2021-02-18,0,"Thu","2",2021,"7","winter"
"1877",2021-02-19,1,"Fri","2",2021,"8","winter"
"1878",2021-02-20,0,"Sat","2",2021,"8","winter"
"1879",2021-02-21,0,"Sun","2",2021,"8","winter"
"1880",2021-02-22,0,"Mon","2",2021,"8","winter"
"1881",2021-02-23,1,"Tue","2",2021,"8","winter"
"1882",2021-02-24,1,"Wed","2",2021,"8","winter"
"1883",2021-02-25,1,"Thu","2",2021,"8","winter"
"1884",2021-02-26,0,"Fri","2",2021,"9","winter"
"1885",2021-02-27,0,"Sat","2",2021,"9","winter"
"1886",2021-02-28,0,"Sun","2",2021,"9","winter"
"1887",2021-03-01,1,"Mon","3",2021,"9","winter"
"1888",2021-03-02,0,"Tue","3",2021,"9","winter"
"1889",2021-03-03,0,"Wed","3",2021,"9","winter"
"1890",2021-03-04,1,"Thu","3",2021,"9","winter"
"1891",2021-03-05,1,"Fri","3",2021,"10","winter"
"1892",2021-03-06,1,"Sat","3",2021,"10","winter"
"1893",2021-03-07,0,"Sun","3",2021,"10","winter"
